,in_len,out_len,hidden_size,lstm_layers,num_attention_heads,dropout,hidden_continuous_size,use_static_covariates,batch_size,lr,RMSE,sMAPE,MAPE,type
1,13,10,23,2,8,0.016968286324226776,6,False,128,0.0034880820723569217,0.025367598980665207,3.066103160381317,3.0515482649207115,44
2,29,5,15,3,7,0.25714132202549933,7,False,32,0.0042093862976158095,0.023696769028902054,2.6884786784648895,2.704111486673355,44
3,29,28,8,1,3,0.1296067964955323,9,True,64,0.0031503649376611576,0.026923557743430138,2.9981695115566254,3.0193613842129707,44
4,1,10,12,1,6,0.27036209533921296,6,False,128,0.003309060111911981,0.024439368396997452,2.8002891689538956,2.806280553340912,44
5,5,13,31,1,5,0.033471074321884765,6,True,32,0.0038960952895632536,0.04989214986562729,5.726483836770058,5.608572065830231,44
6,18,23,32,1,6,0.031460755037554744,9,False,64,0.0024622581136432746,0.02554447203874588,3.0395159497857094,3.0322477221488953,44
7,25,12,10,1,7,0.28482156477613385,10,False,128,0.001404748503452335,0.023685531690716743,2.639727108180523,2.6508603245019913,44
8,3,30,24,3,2,0.21540432037446547,7,True,256,0.002761313518367613,0.023841924965381622,2.712852880358696,2.7174215763807297,44
9,11,10,20,2,8,0.2098306599163333,6,True,128,0.0010043533802899765,0.028728047385811806,3.7924781441688538,3.740464523434639,44
0,6,21,18,1,5,0.07790393623397927,9,True,128,0.002632151941855886,0.023692302405834198,2.730443701148033,2.7310317382216454,45
1,14,27,28,2,3,0.05929148077342374,9,True,128,0.0017391469796986274,0.04110344499349594,5.992282927036285,5.7886287569999695,45
2,22,28,18,3,7,0.047917591667897774,7,True,64,0.003477767042766816,0.026320433244109154,3.1990833580493927,3.1681865453720093,45
3,1,3,18,3,4,0.1007758596755568,8,True,256,0.003265337962978041,0.023658307269215584,2.698078006505966,2.7001341804862022,45
4,1,13,22,2,3,0.2510830485474148,6,True,32,0.0018367253910175241,0.0332401767373085,3.18310484290123,3.1735066324472427,45
5,12,7,23,3,4,0.00082567487609565,10,False,64,0.001948969031290404,0.02656574733555317,3.2830514013767242,3.2585807144641876,45
6,28,18,18,2,4,0.2138479660947129,9,False,128,0.0017463108268460695,0.023276222869753838,2.6989195495843887,2.728838101029396,45
7,26,14,18,3,2,0.048026208523178335,10,False,64,0.003303563308796411,0.024333531036973,2.9327720403671265,2.9386136680841446,45
8,20,5,12,1,6,0.1501352349740709,9,False,128,0.004224291437238594,0.028258386999368668,3.77197302877903,3.718579187989235,45
9,16,2,21,1,5,0.14693210643486154,8,False,256,0.001276969847182868,0.023614395409822464,2.72187739610672,2.7486203238368034,45
0,31,29,22,3,4,0.0114831243713158,8,False,256,0.0047741340687084445,0.023396888747811317,2.674402855336666,2.6965878903865814,46
1,21,2,20,3,3,0.005102446040796049,7,True,128,0.003353241637090046,0.023439930751919746,2.7618324384093285,2.7814727276563644,46
2,9,14,30,3,7,0.2825399819059415,9,False,256,0.0035265196485438667,0.023207183927297592,2.654261700809002,2.6770910248160362,46
3,30,13,21,2,7,0.2507661825145406,8,False,256,0.0021882390391759375,0.023890068754553795,2.8227681294083595,2.8244834393262863,46
4,26,25,19,2,2,0.12432295411895548,10,True,256,0.0028960274221471426,0.023590538650751114,2.71565243601799,2.7274170890450478,46
5,7,24,19,2,8,0.24466534938742715,10,True,128,0.0014403104537121557,0.023348821327090263,2.719692140817642,2.746492251753807,46
6,6,27,26,1,5,0.26455214301996127,8,True,256,0.0027509246138928403,0.02328321896493435,2.6954349130392075,2.72765401750803,46
7,10,6,29,2,2,0.18473171650450812,6,False,32,0.002804565638384147,0.030484426766633987,3.5544466227293015,3.4982632845640182,46
8,10,18,18,3,2,0.04246876792783456,10,False,128,0.0013482922353221666,0.023145945742726326,2.668282948434353,2.6901891455054283,46
9,27,25,30,1,8,0.0844351439284396,6,True,256,0.0020695599734090655,0.02318275161087513,2.6784775778651237,2.704412303864956,46
0,23,1,26,2,8,0.2983713395471884,8,True,32,0.001563487547703533,0.023279285058379173,2.6791227981448174,2.6862038299441338,47
1,23,10,9,1,8,0.11628126865209569,6,True,64,0.0025243526386977194,0.023714538663625717,2.7293942868709564,2.736056037247181,47
2,29,2,9,1,8,0.2936974897599672,6,True,128,0.004898093493488735,0.026332784444093704,3.4078799188137054,3.3658813685178757,47
3,22,15,29,2,2,0.11507196229160588,10,False,128,0.0039079884945328325,0.024100257083773613,2.8813598677515984,2.869934029877186,47
4,2,31,16,3,8,0.0725138000895093,6,False,32,0.001213120080929257,0.026552867144346237,2.778722532093525,2.807420864701271,47
5,2,25,22,1,4,0.25004685352736666,9,False,64,0.0048485768443873815,0.0249075535684824,3.0712371692061424,3.051254525780678,47
6,11,30,30,2,7,0.046693628687706865,9,False,64,0.0010929383957800568,0.024844197556376457,3.0229484662413597,3.0002782121300697,47
7,1,24,10,2,7,0.010524503350499481,9,False,256,0.004259141689878282,0.023294532671570778,2.7107294648885727,2.7394184842705727,47
8,11,6,9,3,7,0.09987044426506952,8,True,64,0.0012956309537669446,0.02313736081123352,2.7126234024763107,2.747364342212677,47
9,5,19,20,3,8,0.09029469205914387,10,False,128,0.0026871355710161447,0.02321711555123329,2.6822227984666824,2.700897306203842,47
0,13,6,16,1,5,0.06263672725550586,8,False,32,0.004837975731420136,0.034234195947647095,4.290366172790527,4.172030836343765,48
1,6,27,16,2,7,0.18086862091630426,6,True,64,0.004121394349707071,0.02303363010287285,2.693951316177845,2.7021918445825577,48
2,12,5,9,2,4,0.006888217819722586,7,True,32,0.004714302260584632,0.033120136708021164,3.667895123362541,3.5497091710567474,48
3,21,12,31,3,5,0.00821833201389346,6,False,256,0.0012077036765297305,0.022957589477300644,2.689014747738838,2.703819051384926,48
4,14,31,19,3,5,0.2284670654968768,7,False,64,0.004205005541300254,0.02483026310801506,3.1187063083052635,3.086366131901741,48
5,25,15,28,2,5,0.2579770258158574,8,False,128,0.003948412800284287,0.02433697320520878,2.7764983475208282,2.7889415621757507,48
6,8,26,10,3,3,0.012433251403620404,9,True,256,0.003600598129100955,0.022678473964333534,2.66730934381485,2.6944098994135857,48
7,16,6,23,2,4,0.06859164950793498,9,False,128,0.0029897204297184986,0.02283702977001667,2.6806719601154327,2.6841407641768456,48
8,19,20,19,3,7,0.14032313648985373,10,False,128,0.003464181163755103,0.025588901713490486,3.2783053815364838,3.250739350914955,48
9,11,4,12,2,2,0.14762344776661815,9,True,256,0.0031430552216563756,0.0231314767152071,2.745429240167141,2.7819808572530746,48
0,31,27,12,2,3,0.17658997450849823,9,False,256,0.00168066511589952,0.022707220166921616,2.6406463235616684,2.660074643790722,49
1,15,3,27,3,8,0.020394666439374497,8,False,64,0.0025183665544070543,0.033122576773166656,4.64228019118309,4.510628432035446,49
2,12,16,18,3,5,0.21330087942108136,7,True,128,0.003561873722786144,0.022642826661467552,2.614208310842514,2.6269588619470596,49
3,16,30,17,2,4,0.17526812946007375,8,True,256,0.004370766876736602,0.02260655350983143,2.6357412338256836,2.645176649093628,49
4,20,8,31,3,4,0.2958993366491834,9,True,256,0.001109162067677151,0.022491347044706345,2.593719959259033,2.6066122576594353,49
5,26,14,22,3,8,0.2967187329917801,8,False,256,0.004825434605681952,0.022513512521982193,2.6166286319494247,2.634512446820736,49
6,4,15,25,1,2,0.1033172002485063,7,False,256,0.0033420842320070862,0.02267720177769661,2.7381736785173416,2.7637846767902374,49
7,26,8,16,3,4,0.16800918360408967,6,True,128,0.004712760881843285,0.023000244051218033,2.725811116397381,2.754868008196354,49
8,4,30,16,2,7,0.15865281005902487,9,False,128,0.003952363660194678,0.022667810320854187,2.648616023361683,2.668258734047413,49
9,17,3,28,1,2,0.11091667548628852,10,False,64,0.0035343646532710383,0.024874426424503326,2.9800085350871086,3.046194091439247,49
0,5,13,10,1,5,0.04416474044506089,6,False,256,0.001036208130323141,0.023593975231051445,2.900361642241478,2.902422286570072,50
1,11,24,26,3,5,0.062289854540281596,6,True,256,0.004592718723183604,0.02238897792994976,2.632581628859043,2.6483599096536636,50
2,22,13,9,2,8,0.23700872783901195,7,False,256,0.0012238407655244083,0.023028885945677757,2.7448737993836403,2.7348212897777557,50
3,8,23,27,1,4,0.2854477175936767,9,True,128,0.003860218998621197,0.02311231754720211,2.6903128251433372,2.720312960445881,50
4,24,10,21,3,3,0.0158513731215289,7,False,64,0.00220029769139688,0.02679448015987873,3.498205915093422,3.4553833305835724,50
5,9,29,28,1,5,0.20997114811395656,10,False,32,0.0038574370339447927,0.042938414961099625,4.7780923545360565,4.720452427864075,50
6,26,2,20,1,4,0.09081065025837637,9,True,128,0.004796673437461922,0.03285941481590271,4.893168434500694,4.761984944343567,50
7,12,4,24,1,7,0.1961938438968197,9,False,64,0.0020746608073888163,0.023613272234797478,2.932058833539486,2.9844027012586594,50
8,2,17,24,2,7,0.0742717929590169,7,True,128,0.0015229030597718215,0.023659681901335716,2.824035845696926,2.8073368594050407,50
9,12,2,18,2,2,0.29238978924853987,8,True,128,0.0019717511132044197,0.022659804672002792,2.710343152284622,2.7502233162522316,50
